"year","Season","StartDate","count","spp","Country","LocationCode","CountCondition","X","Y","Year","good_site"
2013,"W",2013-07-21,0,"Great Crested Grebe","South Africa","25592827",4,28.46553,-26,2013,0
2014,"S",2014-02-02,6,"Great Crested Grebe","South Africa","25592827",5,28.46553,-26,2014,0
2014,"W",2014-08-17,0,"Great Crested Grebe","South Africa","25592827",4,28.46553,-26,2014,0
2015,"S",2015-02-15,0,"Great Crested Grebe","South Africa","25592827",4,28.46553,-26,2015,0
2015,"W",2015-07-19,0,"Great Crested Grebe","South Africa","25592827",4,28.46553,-26,2015,0
2016,"S",2016-01-24,0,"Great Crested Grebe","South Africa","25592827",3,28.46553,-26,2016,0
2016,"W",2016-07-24,0,"Great Crested Grebe","South Africa","25592827",4,28.46553,-26,2016,0
2017,"S",2017-01-22,0,"Great Crested Grebe","South Africa","25592827",4,28.46553,-26,2017,0
2017,"W",2017-07-23,0,"Great Crested Grebe","South Africa","25592827",4,28.46553,-26,2017,0
2018,"S",2018-01-21,0,"Great Crested Grebe","South Africa","25592827",5,28.46553,-26,2018,0
2018,"W",2018-07-22,0,"Great Crested Grebe","South Africa","25592827",3,28.46553,-26,2018,0
2019,"S",2019-01-20,0,"Great Crested Grebe","South Africa","25592827",2,28.46553,-26,2019,0
2019,"W",2019-07-21,0,"Great Crested Grebe","South Africa","25592827",2,28.46553,-26,2019,0
2020,"S",2020-01-19,0,"Great Crested Grebe","South Africa","25592827",5,28.46553,-26,2020,0
2020,"W",2020-07-19,0,"Great Crested Grebe","South Africa","25592827",5,28.46553,-26,2020,0
2021,"S",2021-01-24,0,"Great Crested Grebe","South Africa","25592827",3,28.46553,-26,2021,0
2021,"W",2021-07-17,0,"Great Crested Grebe","South Africa","25592827",5,28.46553,-26,2021,0
2022,"S",2022-02-15,1,"Great Crested Grebe","South Africa","25592827",4,28.46553,-26,2022,0
2022,"W",2022-07-24,0,"Great Crested Grebe","South Africa","25592827",3,28.46553,-26,2022,0
2023,"S",2023-01-22,2,"Great Crested Grebe","South Africa","25592827",5,28.46553,-26,2023,0
2023,"W",2023-07-23,1,"Great Crested Grebe","South Africa","25592827",4,28.46553,-26,2023,0
2024,"S",2024-01-21,3,"Great Crested Grebe","South Africa","25592827",5,28.46553,-26,2024,0
2024,"W",2024-07-21,3,"Great Crested Grebe","South Africa","25592827",4,28.46553,-26,2024,0
1993,"S",1993-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,1993,0
1993,"W",1993-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,1993,0
1994,"S",1994-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,1994,0
1994,"W",1994-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,1994,0
1995,"S",1995-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,1995,0
1995,"W",1995-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,1995,0
1996,"S",1996-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,1996,0
1996,"W",1996-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,1996,0
1997,"S",1997-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,1997,0
1997,"W",1997-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,1997,0
1998,"S",1998-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,1998,0
1998,"W",1998-06-28,0,"Great Crested Grebe","South Africa","24402839",5,28.66014,-24.67205,1998,0
1999,"S",1999-01-24,0,"Great Crested Grebe","South Africa","24402839",5,28.66014,-24.67205,1999,0
1999,"W",1999-07-25,1,"Great Crested Grebe","South Africa","24402839",5,28.66014,-24.67205,1999,0
2000,"S",2000-01-23,0,"Great Crested Grebe","South Africa","24402839",5,28.66014,-24.67205,2000,0
2000,"W",2000-07-23,0,"Great Crested Grebe","South Africa","24402839",5,28.66014,-24.67205,2000,0
2001,"S",2001-02-03,0,"Great Crested Grebe","South Africa","24402839",4,28.66014,-24.67205,2001,0
2001,"W",2001-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2001,0
2002,"S",2002-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2002,0
2002,"W",2002-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2002,0
2003,"S",2003-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2003,0
2003,"W",2003-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2003,0
2004,"S",2004-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2004,0
2004,"W",2004-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2004,0
2005,"S",2005-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2005,0
2005,"W",2005-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2005,0
2006,"S",2006-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2006,0
2006,"W",2006-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2006,0
2007,"S",2007-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2007,0
2007,"W",2007-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2007,0
2008,"S",2008-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2008,0
2008,"W",2008-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2008,0
2009,"S",2009-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2009,0
2009,"W",2009-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2009,0
2010,"S",2010-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2010,0
2010,"W",2010-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2010,0
2011,"S",2011-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2011,0
2011,"W",2011-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2011,0
2012,"S",2012-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2012,0
2012,"W",2012-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2012,0
2013,"S",2013-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2013,0
2013,"W",2013-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2013,0
2014,"S",2014-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2014,0
2014,"W",2014-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2014,0
2015,"S",2015-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2015,0
2015,"W",2015-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2015,0
2016,"S",2016-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2016,0
2016,"W",2016-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2016,0
2017,"S",2017-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2017,0
2017,"W",2017-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2017,0
2018,"S",2018-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2018,0
2018,"W",2018-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2018,0
2019,"S",2019-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2019,0
2019,"W",2019-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2019,0
2020,"S",2020-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2020,0
2020,"W",2020-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2020,0
2021,"S",2021-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2021,0
2021,"W",2021-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2021,0
2022,"S",2022-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2022,0
2022,"W",2022-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2022,0
2023,"S",2023-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2023,0
2023,"W",2023-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2023,0
2024,"S",2024-01-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2024,0
2024,"W",2024-07-01,NA,"Great Crested Grebe",NA,"24402839",NA,28.66014,-24.67205,2024,0
1993,"S",1993-01-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,1993,1
1993,"W",1993-07-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,1993,1
1994,"S",1994-01-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,1994,1
1994,"W",1994-07-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,1994,1
1995,"S",1995-01-15,0,"Great Crested Grebe","South Africa","25452752",4,27.8667,-25.75,1995,1
1995,"W",1995-07-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,1995,1
1996,"S",1996-01-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,1996,1
1996,"W",1996-07-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,1996,1
1997,"S",1997-01-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,1997,1
1997,"W",1997-07-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,1997,1
1998,"S",1998-01-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,1998,1
1998,"W",1998-07-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,1998,1
1999,"S",1999-01-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,1999,1
1999,"W",1999-07-18,2,"Great Crested Grebe","South Africa","25452752",5,27.8667,-25.75,1999,1
2000,"S",2000-01-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2000,1
2000,"W",2000-07-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2000,1
2001,"S",2001-01-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2001,1
2001,"W",2001-07-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2001,1
2002,"S",2002-01-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2002,1
2002,"W",2002-07-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2002,1
2003,"S",2003-01-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2003,1
2003,"W",2003-07-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2003,1
2004,"S",2004-01-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2004,1
2004,"W",2004-07-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2004,1
2005,"S",2005-01-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2005,1
2005,"W",2005-07-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2005,1
2006,"S",2006-01-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2006,1
2006,"W",2006-07-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2006,1
2007,"S",2007-01-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2007,1
2007,"W",2007-07-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2007,1
2008,"S",2008-01-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2008,1
2008,"W",2008-07-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2008,1
2009,"S",2009-01-17,17,"Great Crested Grebe","South Africa","25452752",5,27.8667,-25.75,2009,1
2009,"W",2009-07-18,42,"Great Crested Grebe","South Africa","25452752",4,27.8667,-25.75,2009,1
2010,"S",2010-01-16,18,"Great Crested Grebe","South Africa","25452752",5,27.8667,-25.75,2010,1
2010,"S",2010-08-07,49,"Great Crested Grebe","South Africa","25452752",5,27.8667,-25.75,2010,1
2010,"W",2010-07-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2010,1
2011,"S",2011-01-22,5,"Great Crested Grebe","South Africa","25452752",5,27.8667,-25.75,2011,1
2011,"W",2011-07-23,105,"Great Crested Grebe","South Africa","25452752",4,27.8667,-25.75,2011,1
2012,"S",2012-01-21,4,"Great Crested Grebe","South Africa","25452752",5,27.8667,-25.75,2012,1
2012,"S",2012-08-12,6,"Great Crested Grebe","South Africa","25452752",5,27.8667,-25.75,2012,1
2012,"W",2012-07-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2012,1
2013,"S",2013-02-09,6,"Great Crested Grebe","South Africa","25452752",5,27.8667,-25.75,2013,1
2013,"W",2013-07-27,28,"Great Crested Grebe","South Africa","25452752",1,27.8667,-25.75,2013,1
2014,"S",2014-02-01,12,"Great Crested Grebe","South Africa","25452752",5,27.8667,-25.75,2014,1
2014,"W",2014-07-26,15,"Great Crested Grebe","South Africa","25452752",5,27.8667,-25.75,2014,1
2015,"O",2015-08-12,6,"Great Crested Grebe","South Africa","25452752",5,27.8667,-25.75,2015,1
2015,"S",2015-01-31,1,"Great Crested Grebe","South Africa","25452752",5,27.8667,-25.75,2015,1
2015,"W",2015-07-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2015,1
2016,"S",2016-01-30,0,"Great Crested Grebe","South Africa","25452752",4,27.8667,-25.75,2016,1
2016,"W",2016-07-23,0,"Great Crested Grebe","South Africa","25452752",4,27.8667,-25.75,2016,1
2017,"S",2017-01-28,0,"Great Crested Grebe","South Africa","25452752",3,27.8667,-25.75,2017,1
2017,"W",2017-07-22,5,"Great Crested Grebe","South Africa","25452752",0,27.8667,-25.75,2017,1
2018,"S",2018-01-27,0,"Great Crested Grebe","South Africa","25452752",0,27.8667,-25.75,2018,1
2018,"W",2018-07-14,0,"Great Crested Grebe","South Africa","25452752",0,27.8667,-25.75,2018,1
2019,"S",2019-02-16,0,"Great Crested Grebe","South Africa","25452752",0,27.8667,-25.75,2019,1
2019,"W",2019-07-14,0,"Great Crested Grebe","South Africa","25452752",0,27.8667,-25.75,2019,1
2020,"S",2020-01-01,NA,"Great Crested Grebe",NA,"25452752",NA,27.8667,-25.75,2020,1
2020,"W",2020-07-25,1,"Great Crested Grebe","South Africa","25452752",0,27.8667,-25.75,2020,1
2021,"S",2021-02-13,0,"Great Crested Grebe","South Africa","25452752",0,27.8667,-25.75,2021,1
2021,"W",2021-07-17,0,"Great Crested Grebe","South Africa","25452752",0,27.8667,-25.75,2021,1
2022,"S",2022-02-26,0,"Great Crested Grebe","South Africa","25452752",0,27.8667,-25.75,2022,1
2022,"W",2022-07-23,0,"Great Crested Grebe","South Africa","25452752",0,27.8667,-25.75,2022,1
2023,"S",2023-02-25,0,"Great Crested Grebe","South Africa","25452752",4,27.8667,-25.75,2023,1
2023,"W",2023-07-15,0,"Great Crested Grebe","South Africa","25452752",4,27.8667,-25.75,2023,1
2024,"S",2024-02-10,0,"Great Crested Grebe","South Africa","25452752",4,27.8667,-25.75,2024,1
2024,"W",2024-07-27,0,"Great Crested Grebe","South Africa","25452752",4,27.8667,-25.75,2024,1
1993,"S",1993-01-18,0,"Great Crested Grebe","South Africa","29182637",2,26.6109,-29.2881,1993,0
1993,"W",1993-07-13,0,"Great Crested Grebe","South Africa","29182637",5,26.6109,-29.2881,1993,0
1994,"S",1994-01-12,0,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,1994,0
1994,"W",1994-07-18,0,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,1994,0
1995,"S",1995-01-10,0,"Great Crested Grebe","South Africa","29182637",3,26.6109,-29.2881,1995,0
1995,"W",1995-07-20,0,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,1995,0
1996,"S",1996-01-22,0,"Great Crested Grebe","South Africa","29182637",5,26.6109,-29.2881,1996,0
1996,"W",1996-07-02,0,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,1996,0
1997,"S",1997-01-21,0,"Great Crested Grebe","South Africa","29182637",3,26.6109,-29.2881,1997,0
1997,"W",1997-07-16,0,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,1997,0
1998,"S",1998-01-22,0,"Great Crested Grebe","South Africa","29182637",3,26.6109,-29.2881,1998,0
1998,"W",1998-07-09,0,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,1998,0
1999,"S",1999-01-27,0,"Great Crested Grebe","South Africa","29182637",3,26.6109,-29.2881,1999,0
1999,"W",1999-07-15,1,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,1999,0
2000,"S",2000-02-09,0,"Great Crested Grebe","South Africa","29182637",3,26.6109,-29.2881,2000,0
2000,"W",2000-07-24,6,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2000,0
2001,"S",2001-02-02,3,"Great Crested Grebe","South Africa","29182637",3,26.6109,-29.2881,2001,0
2001,"W",2001-07-10,1,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2001,0
2002,"S",2002-02-06,0,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2002,0
2002,"W",2002-07-24,14,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2002,0
2003,"S",2003-02-06,0,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2003,0
2003,"W",2003-08-04,4,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2003,0
2004,"S",2004-02-13,0,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2004,0
2004,"W",2004-08-03,0,"Great Crested Grebe","South Africa","29182637",3,26.6109,-29.2881,2004,0
2005,"S",2005-02-02,0,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2005,0
2005,"W",2005-07-26,36,"Great Crested Grebe","South Africa","29182637",3,26.6109,-29.2881,2005,0
2006,"S",2006-02-21,10,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2006,0
2006,"W",2006-08-07,8,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2006,0
2007,"S",2007-02-07,0,"Great Crested Grebe","South Africa","29182637",3,26.6109,-29.2881,2007,0
2007,"W",2007-08-01,28,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2007,0
2008,"S",2008-02-06,0,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2008,0
2008,"W",2008-07-23,4,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2008,0
2009,"S",2009-02-06,0,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2009,0
2009,"W",2009-07-23,0,"Great Crested Grebe","South Africa","29182637",3,26.6109,-29.2881,2009,0
2010,"S",2010-02-08,0,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2010,0
2010,"W",2010-07-20,6,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2010,0
2011,"S",2011-02-14,0,"Great Crested Grebe","South Africa","29182637",0,26.6109,-29.2881,2011,0
2011,"W",2011-07-20,2,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2011,0
2012,"S",2012-02-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2012,0
2012,"W",2012-07-23,4,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2012,0
2013,"S",2013-02-18,1,"Great Crested Grebe","South Africa","29182637",3,26.6109,-29.2881,2013,0
2013,"W",2013-08-28,65,"Great Crested Grebe","South Africa","29182637",3,26.6109,-29.2881,2013,0
2014,"S",2014-02-24,3,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2014,0
2014,"W",2014-07-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2014,0
2015,"S",2015-01-28,0,"Great Crested Grebe","South Africa","29182637",4,26.6109,-29.2881,2015,0
2015,"W",2015-07-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2015,0
2016,"S",2016-02-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2016,0
2016,"W",2016-07-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2016,0
2017,"S",2017-02-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2017,0
2017,"W",2017-07-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2017,0
2018,"S",2018-02-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2018,0
2018,"W",2018-07-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2018,0
2019,"S",2019-02-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2019,0
2019,"W",2019-07-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2019,0
2020,"S",2020-02-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2020,0
2020,"W",2020-07-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2020,0
2021,"S",2021-02-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2021,0
2021,"W",2021-07-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2021,0
2022,"S",2022-02-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2022,0
2022,"W",2022-07-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2022,0
2023,"S",2023-02-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2023,0
2023,"W",2023-07-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2023,0
2024,"S",2024-02-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2024,0
2024,"W",2024-07-01,NA,"Great Crested Grebe",NA,"29182637",NA,26.6109,-29.2881,2024,0
1993,"S",1993-02-01,NA,"Great Crested Grebe",NA,"25512933",NA,29.5564,-25.8552,1993,0
1993,"W",1993-07-01,NA,"Great Crested Grebe",NA,"25512933",NA,29.5564,-25.8552,1993,0
1994,"S",1994-02-01,NA,"Great Crested Grebe",NA,"25512933",NA,29.5564,-25.8552,1994,0
1994,"W",1994-07-01,NA,"Great Crested Grebe",NA,"25512933",NA,29.5564,-25.8552,1994,0
1995,"S",1995-02-01,NA,"Great Crested Grebe",NA,"25512933",NA,29.5564,-25.8552,1995,0
1995,"W",1995-07-01,NA,"Great Crested Grebe",NA,"25512933",NA,29.5564,-25.8552,1995,0
1996,"S",1996-02-01,NA,"Great Crested Grebe",NA,"25512933",NA,29.5564,-25.8552,1996,0
1996,"W",1996-07-01,NA,"Great Crested Grebe",NA,"25512933",NA,29.5564,-25.8552,1996,0
1997,"S",1997-02-01,NA,"Great Crested Grebe",NA,"25512933",NA,29.5564,-25.8552,1997,0
1997,"W",1997-07-01,NA,"Great Crested Grebe",NA,"25512933",NA,29.5564,-25.8552,1997,0
1998,"S",1998-02-01,NA,"Great Crested Grebe",NA,"25512933",NA,29.5564,-25.8552,1998,0
1998,"W",1998-07-01,NA,"Great Crested Grebe",NA,"25512933",NA,29.5564,-25.8552,1998,0
1999,"S",1999-02-01,NA,"Great Crested Grebe",NA,"25512933",NA,29.5564,-25.8552,1999,0
1999,"W",1999-07-01,NA,"Great Crested Grebe",NA,"25512933",NA,29.5564,-25.8552,1999,0
2000,"S",2000-01-24,2,"Great Crested Grebe","South Africa","25512933",5,29.5564,-25.8552,2000,0
2000,"W",2000-07-26,0,"Great Crested Grebe","South Africa","25512933",4,29.5564,-25.8552,2000,0
2001,"S",2001-02-10,2,"Great Crested Grebe","South Africa","25512933",5,29.5564,-25.8552,2001,0
2001,"W",2001-07-13,0,"Great Crested Grebe","South Africa","25512933",5,29.5564,-25.8552,2001,0
2002,"S",2002-01-23,0,"Great Crested Grebe","South Africa","25512933",5,29.5564,-25.8552,2002,0
2002,"W",2002-07-01,NA,"Great Crested Grebe",NA,"25512933",NA,29.5564,-25.8552,2002,0
2003,"S",2003-02-01,NA,"Great Crested Grebe",NA,"25512933",NA,29.5564,-25.8552,2003,0
2003,"W",2003-07-01,NA,"Great Crested Grebe",NA,"25512933",NA,29.5564,-25.8552,2003,0
2004,"S",2004-01-23,0,"Great Crested Grebe","South Africa","25512933",4,29.5564,-25.8552,2004,0
2004,"W",2004-07-20,0,"Great Crested Grebe","South Africa","25512933",4,29.5564,-25.8552,2004,0
2005,"S",2005-01-24,0,"Great Crested Grebe","South Africa","25512933",5,29.5564,-25.8552,2005,0
